,0_ID,1_TIME,BID_P_1,BID_V_1,BID_P_2,BID_V_2,BID_P_3,BID_V_3,BID_P_4,BID_V_4,BID_P_5,BID_V_5,BID_P_6,BID_V_6,BID_P_7,BID_V_7,BID_P_8,BID_V_8,BID_P_9,BID_V_9,BID_P_10,BID_V_10,ASK_P_1,ASK_V_1,ASK_P_2,ASK_V_2,ASK_P_3,ASK_V_3,ASK_P_4,ASK_V_4,ASK_P_5,ASK_V_5,ASK_P_6,ASK_V_6,ASK_P_7,ASK_V_7,ASK_P_8,ASK_V_8,ASK_P_9,ASK_V_9,ASK_P_10,ASK_V_10,Y
2314,COFFEE,1970.01.01 01:22:14.105533,128699,197,128698,61,128697,257,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128700,5,128701,129,128702,86,128703,83,128704,81,128705,111.0,128706.0,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,
2315,COFFEE,1970.01.01 01:22:14.105565,128699,197,128698,61,128697,257,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128700,5,128701,129,128702,86,128703,83,128704,81,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,
2316,COFFEE,1970.01.01 01:22:14.105775,128699,197,128698,61,128697,261,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128700,5,128701,129,128702,86,128703,83,128704,81,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,
2317,COFFEE,1970.01.01 01:22:14.105837,128699,197,128698,61,128697,261,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128700,5,128701,129,128702,86,128703,82,128704,81,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,
2318,COFFEE,1970.01.01 01:22:14.115568,128699,197,128698,61,128697,261,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128700,4,128701,129,128702,86,128703,82,128704,81,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,
2319,COFFEE,1970.01.01 01:22:14.115657,128699,197,128698,61,128697,261,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128700,3,128701,129,128702,86,128703,82,128704,81,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,
2320,COFFEE,1970.01.01 01:22:14.115677,128699,197,128698,61,128697,261,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128701,129,128702,86,128703,82,128704,81,128705,126,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2321,COFFEE,1970.01.01 01:22:14.115751,128699,197,128698,61,128697,258,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128701,129,128702,86,128703,82,128704,81,128705,126,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2322,COFFEE,1970.01.01 01:22:14.115812,128699,197,128698,61,128697,258,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128701,129,128702,86,128703,82,128704,81,128705,120,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2323,COFFEE,1970.01.01 01:22:14.115832,128699,197,128698,61,128697,258,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128701,129,128702,86,128703,82,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2324,COFFEE,1970.01.01 01:22:14.116244,128699,197,128698,61,128697,258,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2325,COFFEE,1970.01.01 01:22:14.116266,128699,197,128698,61,128697,258,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,232.0,128709.0,297.0,128710.0,331.0,
2326,COFFEE,1970.01.01 01:22:14.120903,128699,197,128698,61,128697,258,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128690,154,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2327,COFFEE,1970.01.01 01:22:14.125791,128700,1,128699,197,128698,61,128697,258,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2328,COFFEE,1970.01.01 01:22:14.125947,128700,9,128699,197,128698,61,128697,258,128696,82,128695,70,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2329,COFFEE,1970.01.01 01:22:14.125967,128700,9,128699,197,128698,61,128697,258,128696,82,128695,76,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2330,COFFEE,1970.01.01 01:22:14.126093,128700,4,128699,197,128698,61,128697,258,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2331,COFFEE,1970.01.01 01:22:14.126232,128700,4,128699,197,128698,65,128697,258,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2332,COFFEE,1970.01.01 01:22:14.126252,128700,4,128699,197,128698,65,128697,260,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2333,COFFEE,1970.01.01 01:22:14.126399,128700,4,128699,197,128698,61,128697,260,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2334,COFFEE,1970.01.01 01:22:14.126419,128700,4,128699,197,128698,61,128697,259,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2335,COFFEE,1970.01.01 01:22:14.126439,128700,4,128699,197,128698,61,128697,257,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2336,COFFEE,1970.01.01 01:22:14.136320,128700,5,128699,197,128698,61,128697,257,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2337,COFFEE,1970.01.01 01:22:14.251490,128700,12,128699,197,128698,61,128697,257,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,129,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2338,COFFEE,1970.01.01 01:22:14.286501,128700,12,128699,197,128698,61,128697,257,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,130,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2340,COFFEE,1970.01.01 01:22:14.511158,128700,18,128699,197,128698,61,128697,257,128696,82,128695,91,128694,60,128693,280,128692,172,128691,153,128701,130,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2341,COFFEE,1970.01.01 01:22:14.511363,128700,18,128699,197,128698,61,128697,257,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,130,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2342,COFFEE,1970.01.01 01:22:14.511383,128700,18,128699,197,128698,66,128697,257,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,130,128702,86,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2343,COFFEE,1970.01.01 01:22:14.514933,128700,18,128699,197,128698,66,128697,257,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,126,128702,90,128703,83,128704,81,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2344,COFFEE,1970.01.01 01:22:14.515478,128700,18,128699,197,128698,66,128697,257,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,126,128702,90,128703,79,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2345,COFFEE,1970.01.01 01:22:14.582526,128700,18,128699,197,128698,66,128697,257,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,126,128702,91,128703,79,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2346,COFFEE,1970.01.01 01:22:14.734983,128700,18,128699,197,128698,66,128697,257,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,91,128703,79,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2347,COFFEE,1970.01.01 01:22:14.777802,128700,18,128699,197,128698,66,128697,257,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,79,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2348,COFFEE,1970.01.01 01:22:14.928823,128700,18,128699,198,128698,66,128697,256,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,79,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2349,COFFEE,1970.01.01 01:22:14.992030,128700,18,128699,198,128698,66,128697,256,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,80,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2350,COFFEE,1970.01.01 01:22:15.091497,128700,17,128699,198,128698,66,128697,256,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,80,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2351,COFFEE,1970.01.01 01:22:15.091599,128700,11,128699,198,128698,66,128697,256,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,80,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2352,COFFEE,1970.01.01 01:22:15.177167,128700,11,128699,198,128698,66,128697,251,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,80,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,228.0,128709.0,297.0,128710.0,331.0,
2353,COFFEE,1970.01.01 01:22:15.177719,128700,11,128699,198,128698,66,128697,251,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,80,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,128710.0,331.0,
2354,COFFEE,1970.01.01 01:22:15.178083,128700,11,128699,198,128698,66,128697,251,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,80,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,128710.0,296.0,
2355,COFFEE,1970.01.01 01:22:15.193636,128700,11,128699,198,128698,66,128697,251,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,81,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,128710.0,296.0,
2356,COFFEE,1970.01.01 01:22:15.305663,128700,11,128699,203,128698,66,128697,251,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,81,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,128710.0,296.0,
2357,COFFEE,1970.01.01 01:22:15.370806,128700,11,128699,203,128698,66,128697,51,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,81,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,128710.0,296.0,
2358,COFFEE,1970.01.01 01:22:15.371088,128700,3,128699,203,128698,66,128697,51,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128701,125,128702,92,128703,81,128704,85,128705,105,128706,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,128710.0,296.0,
2359,COFFEE,1970.01.01 01:22:15.371271,128699,203,128698,66,128697,51,128696,82,128695,91,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,81,128704,85,128705,105.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2360,COFFEE,1970.01.01 01:22:15.371381,128699,203,128698,66,128697,51,128696,82,128695,85,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,81,128704,85,128705,105.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2361,COFFEE,1970.01.01 01:22:15.371419,128699,203,128698,66,128697,51,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,81,128704,85,128705,105.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2362,COFFEE,1970.01.01 01:22:15.371439,128699,203,128698,66,128697,51,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,81,128704,85,128705,111.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2363,COFFEE,1970.01.01 01:22:15.371459,128699,203,128698,66,128697,51,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,81,128704,85,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2364,COFFEE,1970.01.01 01:22:15.371558,128699,203,128698,66,128697,51,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,81,128704,85,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,224.0,128709.0,297.0,
2365,COFFEE,1970.01.01 01:22:15.371703,128699,203,128698,66,128697,51,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,80,128704,85,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,224.0,128709.0,297.0,
2366,COFFEE,1970.01.01 01:22:15.371723,128699,203,128698,66,128697,51,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,80,128704,85,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2367,COFFEE,1970.01.01 01:22:15.371770,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,80,128704,85,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2368,COFFEE,1970.01.01 01:22:15.371790,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,168,128691,153,128690,151,128700,7,128701,125,128702,92,128703,80,128704,85,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2369,COFFEE,1970.01.01 01:22:15.373575,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,168,128691,153,128690,151,128700,7,128701,125,128702,92,128703,80,128704,81,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2370,COFFEE,1970.01.01 01:22:15.376406,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,80,128704,81,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2371,COFFEE,1970.01.01 01:22:15.656488,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,7,128701,125,128702,92,128703,80,128704,82,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2372,COFFEE,1970.01.01 01:22:15.711914,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,8,128701,125,128702,92,128703,80,128704,82,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2373,COFFEE,1970.01.01 01:22:15.792208,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,6,128701,125,128702,92,128703,80,128704,82,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2374,COFFEE,1970.01.01 01:22:15.792228,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,1,128701,125,128702,92,128703,80,128704,82,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2375,COFFEE,1970.01.01 01:22:15.840893,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,1,128701,125,128702,92,128703,80,128704,83,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2376,COFFEE,1970.01.01 01:22:16.015438,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,1,128701,125,128702,92,128703,80,128704,84,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2377,COFFEE,1970.01.01 01:22:16.221780,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,11,128701,125,128702,92,128703,80,128704,84,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2378,COFFEE,1970.01.01 01:22:16.382076,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,12,128701,125,128702,92,128703,80,128704,84,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2379,COFFEE,1970.01.01 01:22:16.461601,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,15,128701,125,128702,92,128703,80,128704,84,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2380,COFFEE,1970.01.01 01:22:16.559490,128699,203,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,16,128701,125,128702,92,128703,80,128704,84,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2381,COFFEE,1970.01.01 01:22:16.608353,128699,201,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,16,128701,125,128702,92,128703,80,128704,84,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2382,COFFEE,1970.01.01 01:22:16.608373,128699,196,128698,66,128697,52,128696,82,128695,70,128694,60,128693,280,128692,164,128691,153,128690,151,128700,16,128701,125,128702,92,128703,80,128704,84,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2383,COFFEE,1970.01.01 01:22:16.790302,128699,196,128698,67,128697,52,128696,82,128695,70,128694,59,128693,280,128692,164,128691,153,128690,151,128700,16,128701,125,128702,92,128703,80,128704,84,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,223.0,128709.0,297.0,
2384,COFFEE,1970.01.01 01:22:16.807287,128699,196,128698,67,128697,52,128696,82,128695,70,128694,59,128693,280,128692,164,128691,153,128690,151,128700,16,128701,125,128702,92,128703,80,128704,84,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,
2385,COFFEE,1970.01.01 01:22:16.883571,128699,196,128698,67,128697,52,128696,82,128695,70,128694,59,128693,280,128692,164,128691,153,128690,151,128700,16,128701,125,128702,92,128703,70,128704,94,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,
2387,COFFEE,1970.01.01 01:22:17.176436,128699,196,128698,67,128697,52,128696,82,128695,155,128694,59,128693,280,128692,164,128691,153,128690,151,128700,16,128701,125,128702,92,128703,70,128704,94,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,
2388,COFFEE,1970.01.01 01:22:17.176581,128699,196,128698,67,128697,52,128696,82,128695,155,128694,59,128693,280,128692,164,128691,153,128690,151,128700,13,128701,125,128702,92,128703,70,128704,94,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,
2389,COFFEE,1970.01.01 01:22:17.341771,128699,196,128698,67,128697,52,128696,82,128695,155,128694,59,128693,280,128692,164,128691,153,128690,151,128700,3,128701,125,128702,92,128703,70,128704,94,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,
2390,COFFEE,1970.01.01 01:22:17.386489,128699,196,128698,66,128697,52,128696,83,128695,155,128694,59,128693,280,128692,164,128691,153,128690,151,128700,3,128701,125,128702,92,128703,70,128704,94,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,
2391,COFFEE,1970.01.01 01:22:17.643455,128699,196,128698,66,128697,152,128696,83,128695,155,128694,59,128693,280,128692,164,128691,153,128690,151,128700,3,128701,125,128702,92,128703,70,128704,94,128705,126.0,128706.0,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,
2392,COFFEE,1970.01.01 01:22:17.643745,128699,196,128698,66,128697,154,128696,83,128695,155,128694,59,128693,280,128692,164,128691,153,128690,151,128701,125,128702,92,128703,70,128704,94,128705,126,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2393,COFFEE,1970.01.01 01:22:17.643887,128700,7,128699,196,128698,66,128697,154,128696,83,128695,155,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,126,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2394,COFFEE,1970.01.01 01:22:17.643907,128700,7,128699,196,128698,66,128697,154,128696,83,128695,155,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,120,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2395,COFFEE,1970.01.01 01:22:17.643927,128700,7,128699,196,128698,66,128697,154,128696,83,128695,155,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2396,COFFEE,1970.01.01 01:22:17.644025,128700,7,128699,196,128698,66,128697,152,128696,83,128695,155,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2397,COFFEE,1970.01.01 01:22:17.644047,128700,10,128699,196,128698,66,128697,152,128696,83,128695,155,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2398,COFFEE,1970.01.01 01:22:17.644074,128700,10,128699,196,128698,66,128697,152,128696,83,128695,161,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2399,COFFEE,1970.01.01 01:22:17.644102,128700,10,128699,196,128698,66,128697,152,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2400,COFFEE,1970.01.01 01:22:17.644122,128700,11,128699,196,128698,66,128697,152,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2401,COFFEE,1970.01.01 01:22:17.644162,128700,11,128699,196,128698,66,128697,154,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2402,COFFEE,1970.01.01 01:22:17.644264,128700,12,128699,196,128698,66,128697,154,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,70,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2403,COFFEE,1970.01.01 01:22:17.644296,128700,12,128699,196,128698,66,128697,154,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,71,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2404,COFFEE,1970.01.01 01:22:17.644367,128700,12,128699,196,128698,66,128697,153,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,71,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2405,COFFEE,1970.01.01 01:22:17.644387,128700,12,128699,196,128698,66,128697,151,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,71,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2406,COFFEE,1970.01.01 01:22:17.646801,128700,9,128699,196,128698,66,128697,151,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,71,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2407,COFFEE,1970.01.01 01:22:17.971991,128700,10,128699,196,128698,66,128697,150,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,71,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2410,COFFEE,1970.01.01 01:22:18.158881,128700,9,128699,196,128698,66,128697,150,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,71,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2411,COFFEE,1970.01.01 01:22:18.158964,128700,3,128699,196,128698,66,128697,150,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,92,128703,71,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
2412,COFFEE,1970.01.01 01:22:18.159310,128700,3,128699,196,128698,66,128697,150,128696,83,128695,176,128694,59,128693,280,128692,164,128691,153,128701,125,128702,93,128703,71,128704,94,128705,105,128706,123.0,128707.0,137.0,128708.0,222.0,128709.0,297.0,128710.0,296.0,
